Id,prediction,# label
17179874871,1,0.0
17179874872,1,0.0
17179874873,1,0.0
17179874874,1,0.0
17179874875,1,0.0
17179874876,1,0.0
17179874877,1,0.0
17179874878,1,0.0
17179874879,1,0.0
17179874880,1,0.0
17179874881,1,0.0
17179874882,1,0.0
17179874883,1,0.0
17179874884,1,0.0
17179874885,1,0.0
17179874886,1,0.0
17179874887,1,0.0
17179874888,1,0.0
17179874889,1,0.0
17179874890,1,0.0
17179874891,1,0.0
17179874892,1,0.0
17179874893,1,0.0
17179874894,1,0.0
17179874895,1,0.0
17179874896,1,0.0
17179874897,1,0.0
17179874898,1,0.0
17179874899,1,0.0
17179874900,1,0.0
17179874901,1,0.0
17179874902,1,0.0
17179874903,1,0.0
17179874904,1,0.0
17179874905,1,0.0
17179874906,1,0.0
17179874907,1,0.0
17179874908,1,0.0
17179874909,1,0.0
17179874910,1,0.0
17179874911,1,0.0
17179874912,1,0.0
17179874913,1,0.0
17179874914,1,0.0
17179874915,1,0.0
17179874916,1,0.0
17179874917,1,0.0
17179874918,1,0.0
17179874919,1,0.0
17179874920,1,0.0
17179874921,1,0.0
17179874922,1,0.0
17179874923,1,0.0
17179874924,1,0.0
17179874925,1,0.0
17179874926,1,0.0
17179874927,1,0.0
17179874928,1,0.0
17179874929,1,0.0
17179874930,1,0.0
17179874931,1,0.0
17179874932,1,0.0
17179874933,1,0.0
17179874934,1,0.0
17179874935,1,0.0
17179874936,1,0.0
17179874937,1,0.0
17179874938,1,0.0
17179874939,1,0.0
17179874940,1,0.0
17179874941,1,0.0
17179874942,1,0.0
17179874943,1,0.0
17179874944,1,0.0
17179874945,1,0.0
17179874946,1,0.0
17179874947,1,0.0
17179874948,1,0.0
17179874949,1,0.0
17179874950,1,0.0
17179874951,1,0.0
17179874952,1,0.0
17179874953,1,0.0
17179874954,1,0.0
17179874955,1,0.0
17179874956,1,0.0
17179874957,1,0.0
17179874958,1,0.0
17179874959,1,0.0
17179874960,1,0.0
17179874961,1,0.0
17179874962,1,0.0
17179874963,1,0.0
17179874964,1,0.0
17179874965,1,0.0
17179874966,1,0.0
17179874967,1,0.0
17179874968,1,0.0
17179874969,1,0.0
17179874970,1,0.0
17179874971,1,0.0
17179874972,1,0.0
17179874973,1,0.0
17179874974,1,0.0
17179874975,1,0.0
17179874976,1,0.0
17179874977,1,0.0
17179874978,1,0.0
17179874979,1,0.0
17179874980,1,0.0
17179874981,1,0.0
17179874982,1,0.0
17179874983,1,0.0
17179874984,1,0.0
17179874985,1,0.0
17179874986,1,0.0
17179874987,1,0.0
17179874988,1,0.0
17179874989,1,0.0
17179874990,1,0.0
17179874991,1,0.0
17179874992,1,0.0
17179874993,1,0.0
17179874994,1,0.0
17179874995,1,0.0
17179874996,1,0.0
17179874997,1,0.0
17179874998,1,0.0
17179874999,1,0.0
17179875000,1,0.0
17179875001,1,0.0
17179875002,1,0.0
17179875003,1,0.0
17179875004,1,0.0
17179875005,1,0.0
17179875006,1,0.0
17179875007,1,0.0
17179875008,1,0.0
17179875009,1,0.0
17179875010,1,0.0
17179875011,1,0.0
17179875012,1,0.0
17179875013,1,0.0
17179875014,1,0.0
17179875015,1,0.0
17179875016,1,0.0
17179875017,1,0.0
17179875018,1,0.0
17179875019,1,0.0
17179875020,1,0.0
17179875021,1,0.0
17179875022,1,0.0
17179875023,1,0.0
17179875024,1,0.0
17179875025,1,0.0
17179875026,1,0.0
17179875027,1,0.0
17179875028,1,0.0
17179875029,1,0.0
17179875030,1,0.0
17179875031,1,0.0
17179875032,1,0.0
17179875033,1,0.0
17179875034,1,0.0
17179875035,1,0.0
17179875036,1,0.0
17179875037,1,0.0
17179875038,1,0.0
17179875039,1,0.0
17179875040,1,0.0
17179875041,1,0.0
17179875042,1,0.0
17179875043,1,0.0
17179875044,1,0.0
17179875045,1,0.0
17179875046,1,0.0
17179875047,1,0.0
17179875048,1,0.0
17179875049,1,0.0
17179875050,1,0.0
17179875051,1,0.0
17179875052,1,0.0
17179875053,1,0.0
17179875054,1,0.0
17179875055,1,0.0
17179875056,1,0.0
17179875057,1,0.0
17179875058,1,0.0
17179875059,1,0.0
17179875060,1,0.0
17179875061,1,0.0
17179875062,1,0.0
17179875063,1,0.0
17179875064,1,0.0
17179875065,1,0.0
17179875066,1,0.0
17179875067,1,0.0
17179875068,1,0.0
17179875069,1,0.0
17179875070,1,0.0
17179875071,1,0.0
17179875072,1,0.0
17179875073,1,0.0
17179875074,1,0.0
17179875075,1,0.0
17179875076,1,0.0
17179875077,1,0.0
17179875078,1,0.0
17179875079,1,0.0
17179875080,1,0.0
17179875081,1,0.0
17179875082,1,0.0
17179875083,1,0.0
17179875084,1,0.0
17179875085,1,0.0
17179875086,1,0.0
17179875087,1,0.0
17179875088,1,0.0
17179875089,1,0.0
17179875090,1,0.0
17179875091,1,0.0
17179875092,1,0.0
17179875093,1,0.0
17179875094,1,0.0
17179875095,1,0.0
17179875096,1,0.0
17179875097,1,0.0
17179875098,1,0.0
17179875099,1,0.0
17179875100,1,0.0
17179875101,1,0.0
17179875102,1,0.0
17179875103,1,0.0
17179875104,1,0.0
17179875105,1,0.0
17179875106,1,0.0
17179875107,1,0.0
17179875108,1,0.0
17179875109,1,0.0
17179875110,1,0.0
17179875111,1,0.0
17179875112,1,0.0
17179875113,1,0.0
17179875114,1,0.0
17179875115,1,0.0
17179875116,1,0.0
17179875117,1,0.0
17179875118,1,0.0
17179875119,1,0.0
17179875120,1,0.0
17179875121,1,0.0
17179875122,1,0.0
17179875123,1,0.0
17179875124,1,0.0
17179875125,1,0.0
17179875126,1,0.0
17179875127,1,0.0
17179875128,1,0.0
17179875129,1,0.0
17179875130,1,0.0
17179875131,1,1.0
17179875132,1,1.0
17179875133,1,1.0
17179875134,1,1.0
17179875135,1,1.0
