Id,prediction,# label
51539610597,0,0
51539610598,0,0
51539610599,0,0
51539610600,0,0
51539610601,0,0
51539610602,0,0
51539610603,0,0
51539610604,0,0
51539610605,0,0
51539610606,0,0
51539610607,0,0
51539610608,0,0
51539610609,0,0
51539610610,0,0
51539610611,0,0
51539610612,0,0
51539610613,0,0
51539610614,0,0
51539610615,0,0
51539610616,0,0
51539610617,0,0
51539610618,0,0
51539610619,0,0
51539610620,0,0
51539610621,0,0
51539610622,0,0
51539610623,0,0
51539610624,0,0
51539610625,0,0
51539610626,0,0
51539610627,0,0
51539610628,0,0
51539610629,0,0
51539610630,0,0
51539610631,0,0
51539610632,0,0
51539610633,1,0
51539610634,0,0
51539610635,0,0
51539610636,0,0
51539610637,0,0
51539610638,0,0
51539610639,0,0
51539610640,0,0
51539610641,0,0
51539610642,0,0
51539610643,0,0
51539610644,0,0
51539610645,0,0
51539610646,0,0
51539610647,1,0
51539610648,0,0
51539610649,1,0
51539610650,0,0
51539610651,0,0
51539610652,0,0
51539610653,0,0
51539610654,0,0
51539610655,1,0
51539610656,0,0
51539610657,0,0
51539610658,0,0
51539610659,0,0
51539610660,0,0
51539610661,0,0
51539610662,0,0
51539610663,0,0
51539610664,0,0
51539610665,0,0
51539610666,0,0
51539610667,0,0
51539610668,0,0
51539610669,0,0
51539610670,0,0
51539610671,0,0
51539610672,0,0
51539610673,0,0
51539610674,0,0
51539610675,0,0
51539610676,0,0
51539610677,0,0
51539610678,0,0
51539610679,0,0
51539610680,0,0
51539610681,0,0
51539610682,0,0
51539610683,0,0
51539610684,0,0
51539610685,0,0
51539610686,0,0
51539610687,1,0
51539610688,0,0
51539610689,0,0
51539610690,0,0
51539610691,0,0
51539610692,0,0
51539610693,0,0
51539610694,0,0
51539610695,1,0
51539610696,0,0
51539610697,0,0
51539610698,0,0
51539610699,0,0
51539610700,0,0
51539610701,0,0
51539610702,1,0
51539610703,0,0
51539610704,0,0
51539610705,0,0
51539610706,0,0
51539610707,0,0
51539610708,0,0
51539610709,0,0
51539610710,0,0
51539610711,1,0
51539610712,0,0
51539610713,0,0
51539610714,0,0
51539610715,0,0
51539610716,0,0
51539610717,0,0
51539610718,0,0
51539610719,0,0
51539610720,0,0
51539610721,0,0
51539610722,0,0
51539610723,1,0
51539610724,0,0
51539610725,0,0
51539610726,0,0
51539610727,0,0
51539610728,0,0
51539610729,0,0
51539610730,0,0
51539610731,0,0
51539610732,0,0
51539610733,0,0
51539610734,0,0
51539610735,0,0
51539610736,0,0
51539610737,0,0
51539610738,0,0
51539610739,0,0
51539610740,0,0
51539610741,0,0
51539610742,0,0
51539610743,0,0
51539610744,0,0
51539610745,0,0
51539610746,0,0
51539610747,0,0
51539610748,0,0
51539610749,1,0
51539610750,1,0
51539610751,0,0
51539610752,0,0
51539610753,0,0
51539610754,0,0
51539610755,0,0
51539610756,0,0
51539610757,0,0
51539610758,0,0
51539610759,0,0
51539610760,0,0
51539610761,0,0
51539610762,0,0
51539610763,0,0
51539610764,0,0
51539610765,0,0
51539610766,0,0
51539610767,0,0
51539610768,0,0
51539610769,0,0
51539610770,0,0
51539610771,0,0
51539610772,0,0
51539610773,0,0
51539610774,0,0
51539610775,0,0
51539610776,0,0
51539610777,0,0
51539610778,0,0
51539610779,0,0
51539610780,0,0
51539610781,1,0
51539610782,0,0
51539610783,0,0
51539610784,1,0
51539610785,0,0
51539610786,1,0
51539610787,0,0
51539610788,0,0
51539610789,0,0
51539610790,0,0
51539610791,0,0
51539610792,0,0
51539610793,0,0
51539610794,0,0
51539610795,0,0
51539610796,0,0
51539610797,0,0
51539610798,0,0
51539610799,1,0
51539610800,0,0
51539610801,0,0
51539610802,0,0
51539610803,0,0
51539610804,0,0
51539610805,0,0
51539610806,0,0
51539610807,0,0
51539610808,0,0
51539610809,0,0
51539610810,0,0
51539610811,0,0
51539610812,0,0
51539610813,0,0
51539610814,0,0
51539610815,0,0
51539610816,1,0
51539610817,0,0
51539610818,0,0
51539610819,0,0
51539610820,0,0
51539610821,0,0
51539610822,0,0
51539610823,0,0
51539610824,0,0
51539610825,0,0
51539610826,0,0
