Id,prediction,# label
85899386703,0,1
85899386704,1,1
85899386705,0,1
85899386706,1,1
85899386707,1,1
85899386708,1,1
85899386709,0,1
85899386710,0,1
85899386711,1,1
85899386712,1,1
85899386713,1,1
85899386714,1,1
85899386715,1,1
85899386716,1,1
85899386717,0,1
85899386718,0,1
85899386719,1,1
85899386720,1,1
85899386721,1,1
85899386722,0,1
85899386723,1,1
85899386724,1,1
85899386725,1,1
85899386726,1,1
85899386727,1,1
85899386728,0,1
85899386729,0,1
85899386730,1,1
85899386731,0,1
85899386732,0,1
85899386733,1,1
85899386734,0,1
85899386735,1,1
85899386736,1,1
85899386737,1,1
85899386738,1,1
85899386739,1,1
85899386740,1,1
85899386741,1,1
85899386742,1,1
85899386743,1,1
85899386744,1,1
85899386745,1,1
85899386746,1,1
85899386747,0,1
85899386748,1,1
85899386749,1,1
85899386750,1,1
85899386751,1,1
85899386752,1,1
85899386753,0,1
85899386754,1,1
85899386755,1,1
85899386756,1,1
85899386757,1,1
85899386758,1,1
85899386759,1,1
85899386760,0,1
85899386761,1,1
85899386762,1,1
85899386763,1,1
85899386764,1,1
85899386765,1,1
85899386766,1,1
85899386767,0,1
85899386768,0,1
85899386769,0,1
85899386770,1,1
85899386771,1,1
85899386772,1,1
85899386773,1,1
85899386774,1,1
85899386775,1,1
85899386776,1,1
85899386777,0,1
85899386778,0,1
85899386779,0,1
85899386780,0,1
85899386781,1,1
85899386782,1,1
85899386783,0,1
85899386784,0,1
85899386785,0,1
85899386786,1,1
85899386787,1,1
85899386788,0,1
85899386789,1,1
85899386790,1,1
85899386791,1,1
85899386792,0,1
85899386793,0,1
85899386794,1,1
85899386795,1,1
85899386796,1,1
85899386797,0,1
85899386798,1,1
85899386799,1,1
85899386800,1,1
85899386801,1,1
85899386802,1,1
85899386803,1,1
85899386804,0,1
85899386805,1,1
85899386806,0,1
85899386807,1,1
85899386808,1,1
85899386809,1,1
85899386810,1,1
85899386811,1,1
85899386812,1,1
85899386813,0,1
85899386814,1,1
85899386815,0,1
85899386816,1,1
85899386817,1,1
85899386818,0,1
85899386819,1,1
85899386820,1,1
85899386821,1,1
85899386822,1,1
85899386823,1,1
85899386824,1,1
85899386825,0,1
85899386826,1,1
85899386827,1,1
85899386828,1,1
85899386829,1,1
85899386830,1,1
85899386831,1,1
85899386832,1,1
85899386833,1,1
85899386834,1,1
85899386835,0,1
85899386836,1,1
85899386837,0,1
85899386838,0,1
85899386839,1,1
85899386840,0,1
85899386841,1,1
85899386842,1,1
85899386843,0,1
85899386844,1,1
85899386845,1,1
85899386846,1,1
85899386847,0,1
85899386848,1,1
85899386849,1,1
85899386850,1,1
85899386851,1,1
85899386852,0,1
85899386853,1,1
85899386854,1,1
85899386855,1,1
85899386856,1,1
85899386857,1,1
85899386858,0,1
85899386859,0,1
85899386860,1,1
85899386861,1,1
85899386862,1,1
85899386863,0,1
85899386864,1,1
85899386865,1,1
85899386866,0,1
85899386867,1,1
85899386868,1,1
85899386869,1,1
85899386870,1,1
85899386871,1,1
85899386872,1,1
85899386873,0,1
85899386874,1,1
85899386875,0,1
85899386876,1,1
85899386877,1,1
85899386878,1,1
85899386879,1,1
85899386880,1,1
85899386881,1,1
85899386882,1,1
85899386883,1,1
85899386884,1,1
85899386885,0,1
85899386886,0,1
85899386887,1,1
85899386888,1,1
85899386889,1,1
85899386890,1,1
85899386891,1,1
85899386892,0,1
85899386893,1,1
85899386894,0,1
85899386895,1,1
85899386896,1,1
85899386897,0,1
85899386898,1,1
85899386899,1,1
85899386900,1,1
85899386901,1,1
85899386902,1,1
85899386903,1,1
85899386904,1,1
85899386905,1,1
85899386906,1,1
85899386907,0,1
85899386908,1,1
85899386909,1,1
85899386910,1,1
85899386911,1,1
85899386912,1,1
85899386913,0,1
85899386914,1,1
85899386915,1,1
85899386916,1,1
85899386917,1,1
85899386918,1,1
85899386919,1,1
85899386920,1,1
85899386921,1,1
85899386922,0,1
85899386923,1,1
85899386924,1,1
85899386925,1,1
85899386926,1,1
85899386927,1,1
85899386928,1,1
85899386929,1,1
85899386930,0,1
85899386931,1,1
85899386932,1,1
85899386933,1,1
85899386934,1,1
85899386935,1,1
85899386936,1,1
85899386937,1,1
85899386938,1,1
85899386939,1,1
85899386940,1,1
85899386941,1,1
85899386942,0,1
85899386943,1,1
85899386944,0,1
85899386945,1,1
85899386946,0,1
85899386947,1,1
85899386948,1,1
85899386949,1,1
85899386950,1,1
85899386951,1,1
85899386952,0,1
85899386953,1,1
85899386954,1,1
85899386955,0,1
85899386956,1,1
85899386957,1,1
85899386958,1,1
85899386959,0,1
85899386960,1,1
85899386961,1,1
85899386962,0,1
85899386963,1,1
85899386964,1,1
85899386965,1,1
85899386966,0,1
85899386967,1,1
85899386968,1,1
85899386969,0,1
85899386970,0,1
85899386971,1,1
85899386972,1,1
85899386973,1,1
85899386974,1,1
85899386975,1,1
85899386976,1,1
85899386977,1,1
85899386978,0,1
85899386979,1,1
85899386980,1,1
85899386981,1,1
85899386982,1,1
85899386983,1,1
85899386984,1,1
85899386985,1,1
85899386986,0,1
85899386987,0,1
85899386988,1,1
85899386989,1,1
85899386990,1,1
85899386991,1,1
85899386992,0,1
85899386993,1,1
85899386994,1,1
85899386995,0,1
85899386996,1,1
85899386997,1,1
85899386998,0,1
85899386999,0,1
85899387000,1,1
85899387001,1,1
85899387002,1,1
85899387003,0,1
85899387004,1,1
85899387005,1,1
85899387006,1,1
85899387007,0,1
85899387008,1,1
85899387009,1,1
85899387010,0,1
85899387011,1,1
85899387012,1,1
85899387013,0,1
85899387014,0,1
85899387015,1,1
85899387016,1,1
85899387017,1,1
85899387018,0,1
85899387019,0,1
85899387020,0,1
85899387021,1,1
85899387022,0,1
85899387023,1,1
85899387024,1,1
85899387025,1,1
85899387026,0,1
85899387027,1,1
85899387028,1,1
85899387029,1,1
85899387030,1,1
85899387031,1,1
85899387032,1,1
85899387033,1,1
85899387034,0,1
85899387035,1,1
85899387036,1,1
85899387037,1,1
85899387038,1,1
85899387039,1,1
85899387040,0,1
85899387041,0,1
85899387042,0,1
85899387043,1,1
85899387044,0,1
85899387045,1,1
85899387046,1,1
85899387047,1,1
85899387048,1,1
85899387049,1,1
85899387050,1,1
85899387051,1,1
85899387052,1,1
85899387053,1,1
85899387054,1,1
85899387055,1,1
85899387056,0,1
85899387057,1,1
85899387058,1,1
85899387059,1,1
85899387060,1,1
85899387061,1,1
85899387062,1,1
85899387063,1,1
85899387064,1,1
85899387065,0,1
85899387066,1,1
85899387067,1,1
85899387068,1,1
85899387069,0,1
85899387070,1,1
85899387071,1,1
85899387072,1,1
85899387073,1,1
85899387074,1,1
85899387075,0,1
85899387076,1,1
85899387077,0,1
85899387078,1,1
85899387079,0,1
85899387080,0,1
85899387081,1,1
85899387082,1,1
85899387083,1,1
85899387084,1,1
85899387085,1,1
85899387086,1,1
85899387087,1,1
85899387088,1,1
85899387089,1,1
85899387090,1,1
85899387091,1,1
85899387092,0,1
85899387093,1,1
85899387094,1,1
85899387095,1,1
85899387096,0,1
85899387097,1,1
85899387098,1,1
85899387099,1,1
85899387100,1,1
85899387101,0,1
85899387102,1,1
85899387103,1,1
85899387104,1,1
85899387105,1,1
85899387106,0,1
85899387107,1,1
85899387108,0,1
85899387109,1,1
85899387110,1,1
85899387111,1,1
85899387112,1,1
85899387113,1,1
85899387114,0,1
85899387115,1,1
85899387116,1,1
85899387117,1,1
85899387118,1,1
85899387119,1,1
85899387120,0,1
85899387121,1,1
